ID,Name,Update Email,Phone,Address,City,State,Website,License ID,Source Link
1624,CanEx Delivery,Info27@canexdelivery.com,310-574-2795,"San Dimas, California",San Dimas,CA,www.canexdelivery.com,,https://weedmaps.com/deliveries/canex-delivery-54
1625,Nug Avenue,orders14@nugave.com,626-408-8278,"San Dimas, California",San Dimas,CA,www.nugave.com,,https://weedmaps.com/deliveries/nug-avenue-1
1626,Erb Express,info9@erbexpress.com,213-590-4064,"Pomona, California",Pomona,CA,www.erbexpress.com,,https://weedmaps.com/deliveries/erb-express-pomona
1627,Wings of Wellness - La Verne,wingsofwellnesie@gmail.com,909-921-7447,"La Verne, California",La Verne,CA,,,https://weedmaps.com/deliveries/fast-and-friendly-open-late-la-verne
1628,World Class Cannabis,order7@worldclasscannabisdelivery.com,949-554-4233,"La Verne, California",La Verne,CA,www.worldclasscannabisdelivery.com,,https://weedmaps.com/deliveries/world-class-cannabis-san-dimas
1629,Rebud,montebello15@rebud.com,323-621-5505,"San Dimas, California",San Dimas,CA,www.rebud.com,,https://weedmaps.com/deliveries/weeed-san-dimas-1
1630,CAKE,ieorders3@getmecaked.com,909-942-9514,"La Verne, California",La Verne,CA,www.getmecaked.com,,https://weedmaps.com/deliveries/cake-4
1631,Hyperwolf - La Verne 2.0,info2@Hyperwolf.com,951-404-2081,"La Verne, California",La Verne,CA,www.Hyperwolf.com,,https://weedmaps.com/deliveries/peoples-grower-la-verne-2-0
1632,World Class Cannabis,order8@worldclasscannabisdelivery.com,949-554-4233,"Pomona, California",Pomona,CA,www.worldclasscannabisdelivery.com,,https://weedmaps.com/deliveries/world-class-cannabis-pomona
1633,Rebud,montebello16@rebud.com,323-621-5505,"Pomona, California",Pomona,CA,www.rebud.com,,https://weedmaps.com/deliveries/weeed-pomona-1
1634,Budee,contact74@budee.org,201-649-7718,"La Puente, California",La Puente,CA,www.budee.org,,https://weedmaps.com/deliveries/budee-3
1635,SoCAL Green Meds - Pomona,info24@socalgreenmeds.com,760-657-6225,"Pomona, California",Pomona,CA,www.socalgreenmeds.com,,https://weedmaps.com/deliveries/socal-green-meds-11
1636,Hyperwolf - Walnut 2.0,Info3@Hyperwolf.com,949-594-4569,"West Covina, California",West Covina,CA,www.Hyperwolf.com,,https://weedmaps.com/deliveries/hyperwolf-walnut-2-0
1637,Knockoutz,purchaseknockoutz3@gmail.com,310-270-1723,"Diamond Bar, California",Diamond Bar,CA,,,https://weedmaps.com/deliveries/knockoutz-2
1638,GRASSDOOR,support24@grassdoor.com,747-666-8495,"Pomona, California",Pomona,CA,www.grassdoor.com,,https://weedmaps.com/deliveries/grassdoor-118
1639,Hyperwolf - La Puente,order33@hyperwolf.com,949-594-4569,"La Puente, California",La Puente,CA,www.hyperwolf.com,,https://weedmaps.com/deliveries/hyperwolf-la-puente-1
1640,CanEx Delivery,Info28@canexdelivery.com,310-574-2795,"La Puente, California",La Puente,CA,www.canexdelivery.com,,https://weedmaps.com/deliveries/canex-delivery-39
1641,Rebud,montebello17@rebud.com,323-621-5505,"La Puente, California",La Puente,CA,www.rebud.com,,https://weedmaps.com/deliveries/re-bud-south-long-beach
1642,CanEx Delivery,Info29@canexdelivery.com,310-574-2795,"Pomona, California",Pomona,CA,www.canexdelivery.com,,https://weedmaps.com/deliveries/canex-delivery-55
1643,J's Delivery,jshappydelivery4@gmail.com,626-861-3189,"Pomona, California",Pomona,CA,,,https://weedmaps.com/deliveries/j-s-delivery-4
1644,Cali Xpress,99oz23@calixpress.org,415-295-6999,"Pomona, California",Pomona,CA,www.calixpress.org,,https://weedmaps.com/deliveries/cali-xpress-8986
1645,Good Tree,support17@goodtreedelivery.com,562-315-8955,"Pomona, California",Pomona,CA,www.goodtreedelivery.com,,https://weedmaps.com/deliveries/good-tree-142
1646,Calevate Wholesale Club,Hello9@Calevate.com,626-696-6262,"La Puente, California",La Puente,CA,www.Calevate.com,,https://weedmaps.com/deliveries/calevate-wholesale-club-1
1647,Wings of Wellness - Upland,wingsofwellnessie1@gmail.com,909-921-7447,"Claremont, California",Claremont,CA,,,https://weedmaps.com/deliveries/fast-and-friendly-open-late-2-18
1648,Higher Vision - Claremont,highervrc1@gmail.com,909-285-4535,"Upland, California",Upland,CA,,,https://weedmaps.com/deliveries/higher-vision
1649,MCEC - Pomona,customerservice14@mcecdelivery.com,760-299-6232,"Pomona, California",Pomona,CA,www.mcecdelivery.com,,https://weedmaps.com/deliveries/mcec-pomona
1650,J's Delivery,jshappydelivery5@gmail.com,626-665-1448,"Claremont, California",Claremont,CA,,,https://weedmaps.com/deliveries/j-s-delivery-3
1651,Hellapaxx,hellapaxx5@gmail.com,925-490-3118,"Claremont, California",Claremont,CA,,,https://weedmaps.com/deliveries/hellapaxx-26
1652,Budee,contact75@budee.org,925-684-6774,"Pomona, California",Pomona,CA,www.budee.org,,https://weedmaps.com/deliveries/budee-5
1653,420 Kingdom,jordan2@420kingdom.com,661-777-5464,"Bakersfield, California",Bakersfield,CA,www.420kingdom.com,,https://weedmaps.com/deliveries/420-kingdom
1654,Golden State Canna,goldenstatecannasb3@gmail.com,661-889-0223,"Bakersfield, California",Bakersfield,CA,,,https://weedmaps.com/deliveries/golden-state-canna-37
1655,Whole Greens California,sale5@wholegreens.us,760-440-6155,"Bakersfield, California",Bakersfield,CA,www.wholegreens.us,,https://weedmaps.com/deliveries/whole-greens-coming-soon
1656,7 Points,mobile1@7points.biz,559-429-5214,"Bakersfield, California",Bakersfield,CA,www.7points.biz,,https://weedmaps.com/deliveries/7-points-8
1657,Royal Apothecary,info4@royalapothecary.life,760-777-2329,"Bakersfield, California",Bakersfield,CA,www.royalapothecary.life,,https://weedmaps.com/deliveries/royal-apothecary-3
1658,Casa Cannabis - Delivery,support4@casacannabis.com,657-339-0600,"Bakersfield, California",Bakersfield,CA,www.casacannabis.com,,https://weedmaps.com/deliveries/casa-cannabis-delivery-5
1659,Bud Express,go2@budexpressca.com,661-558-2021,"Bakersfield, California",Bakersfield,CA,www.budexpressca.com,,https://weedmaps.com/deliveries/bud-express-11
1660,Central Valley Alternative,support1@cvaltvisalia.com,855-755-3234,"Bakersfield, California",Bakersfield,CA,www.cvaltvisalia.com,,https://weedmaps.com/deliveries/central-valley-alternative-5
1661,Royal Apothecary,Info5@royalapothecary.life,760-777-2329,"Bakersfield, California",Bakersfield,CA,www.royalapothecary.life,,https://weedmaps.com/deliveries/royal-apothecary-1
1662,GreenStone Delivery,orders6@greenstoneretail.com,760-338-3435,"Bakersfield, California",Bakersfield,CA,www.greenstoneretail.com,,https://weedmaps.com/deliveries/greenstone-delivery-1
1663,Quality Care Cannabis,info7@qualitycarecannabis.net,661-899-1301,"Bakersfield, California",Bakersfield,CA,www.qualitycarecannabis.net,,https://weedmaps.com/deliveries/quality-care-cannabis-9
1664,Cali Kosher Delivery - Bakersfield,empiredelivery7103@gmail.com,209-589-6475,"Bakersfield, California",Bakersfield,CA,,,https://weedmaps.com/deliveries/empire-delivery-bakersfield
1665,Golden State Canna,goldenstatecannasb4@gmail.com,559-283-3996,"Bakersfield, California",Bakersfield,CA,,,https://weedmaps.com/deliveries/golden-state-canna-38
1666,GreenStone Delivery,orders7@greenstoneretail.com,760-338-3435,"Lake Isabella, California",Lake Isabella,CA,www.greenstoneretail.com,,https://weedmaps.com/deliveries/greenstone-delivery-5
1667,Quality Care Cannabis,info8@qualitycarecannabis.net,661-899-1301,"Tehachapi, California",Tehachapi,CA,www.qualitycarecannabis.net,,https://weedmaps.com/deliveries/quality-care-cannabis-2
1668,Royal Apothecary,Info6@royalapothecary.life,760-777-2329,"Tehachapi, California",Tehachapi,CA,www.royalapothecary.life,,https://weedmaps.com/deliveries/royal-apothecary-6
1669,Cali Cannabis Care,calicannabiscaredelivery6@gmail.com,760-338-8040,"Tehachapi, California",Tehachapi,CA,,,https://weedmaps.com/deliveries/cali-cannabis-care-3
1670,Cali Kosher Delivery - Tulare,empiredelivery7104@gmail.com,209-589-6475,"Tulare, California",Tulare,CA,,,https://weedmaps.com/deliveries/empire-delivery-tulare
1671,Budee,contact76@budee.org,925-684-6774,"Tulare, California",Tulare,CA,www.budee.org,,https://weedmaps.com/deliveries/budee-2-16
1672,Token Farms Delivery,Info@TokenFarmsInc.com,559-738-8375,"Visalia, California",Visalia,CA,www.TokenFarmsInc.com,,https://weedmaps.com/deliveries/token-farms-delivery
1673,Coastal Delivery - Ojai,sbdelivery55@coastaldispensary.com,805-420-4000,"Ojai, California",Ojai,CA,www.coastaldispensary.com,,https://weedmaps.com/deliveries/coastal-delivery-ojai
1674,Caliva Delivery,onlineorders1@gocaliva.com,650-567-6534,"Visalia, California",Visalia,CA,www.gocaliva.com,,https://weedmaps.com/deliveries/caliva-delivery-8
1675,Budee,contact77@budee.org,925-684-6774,"Ojai, California",Ojai,CA,www.budee.org,,https://weedmaps.com/deliveries/budee-6224f32f-61aa-45b1-a966-ec1af4999688
1676,Ganjarunner,contact34@ganjarunner.com,201-649-7713,"Visalia, California",Visalia,CA,www.ganjarunner.com,,https://weedmaps.com/deliveries/ganjarunner-4
1677,Budee,contact78@budee.org,925-684-6774,"Visalia, California",Visalia,CA,www.budee.org,,https://weedmaps.com/deliveries/budee-21843582-e8ed-4632-9c53-e8f38be27dff
1678,Ganjarunner,contact35@ganjarunner.com,256-285-8605,"Visalia, California",Visalia,CA,www.ganjarunner.com,,https://weedmaps.com/deliveries/ganjarunner-3129
1679,Central Valley Alternative,support2@cvaltvisalia.com,855-755-3234,"Visalia, California",Visalia,CA,www.cvaltvisalia.com,,https://weedmaps.com/deliveries/central-valley-alternative-2
1680,7 Points,mobile2@7points.biz,559-429-5214,"Visalia, California",Visalia,CA,www.7points.biz,,https://weedmaps.com/deliveries/7-points
1681,Ganjarunner,contact36@ganjarunner.com,256-285-8605,"Visalia, California",Visalia,CA,www.ganjarunner.com,,https://weedmaps.com/deliveries/ganjarunner-3115
1682,Earth's Natural Remedy,earthsnaturalremedy420@gmail.com,559-205-4143,"Visalia, California",Visalia,CA,,,https://weedmaps.com/deliveries/touch-of-green
1683,Ganjarunner,contact37@ganjarunner.com,256-285-8605,"Fillmore, California",Fillmore,CA,www.ganjarunner.com,,https://weedmaps.com/deliveries/ganjarunner-3149
1684,Budee,contact79@budee.org,925-684-6774,"Visalia, California",Visalia,CA,www.budee.org,,https://weedmaps.com/deliveries/budee-fe371b92-0dfe-4a9e-b5b0-0ca38f5bc279
1685,Budee,contact80@budee.org,925-684-6774,"Santa Paula, California",Santa Paula,CA,www.budee.org,,https://weedmaps.com/deliveries/budee-e3c77681-dea8-4ceb-989b-43079e2c8f1e
1686,Tree Factory,thebesttrees8051@gmail.com,844-420-8733,"Santa Paula, California",Santa Paula,CA,,,https://weedmaps.com/deliveries/tree-factory-hwy-126
1687,Budee,contact81@budee.org,925-684-6774,"Santa Paula, California",Santa Paula,CA,www.budee.org,,https://weedmaps.com/deliveries/budee-286
1688,Bud Express,go3@budexpressca.com,805-420-1987,"Santa Paula, California",Santa Paula,CA,www.budexpressca.com,,https://weedmaps.com/deliveries/bud-express-13
1689,Group Health,info3@grouphealth.group,805-444-8073,"Carpinteria, California",Carpinteria,CA,www.grouphealth.group,,https://weedmaps.com/deliveries/group-health-clinic-coop-3
1690,The Farmacy SB,info3@thefarmacysb.com,805-880-1207,"Carpinteria, California",Carpinteria,CA,www.thefarmacysb.com,,https://weedmaps.com/deliveries/the-farmacy-sb-3
1691,One Plant,jared3@oneplant.life,805-770-3275,"Carpinteria, California",Carpinteria,CA,www.oneplant.life,,https://weedmaps.com/deliveries/one-plant-4
1692,Greenbridge Patient,info3@greenbridge.group,805-722-7150,"Carpinteria, California",Carpinteria,CA,www.greenbridge.group,,https://weedmaps.com/deliveries/greenbridge-patient
1693,Budee,contact82@budee.org,925-684-6774,"Caprinteria, California",Caprinteria,CA,www.budee.org,,https://weedmaps.com/deliveries/budee-b68d0d7d-f145-4aab-b7fb-3eb9140bb291
1694,Golden State Canna,goldenstatecannasb5@gmail.com,831-201-8108,"Carpinteria, California",Carpinteria,CA,,,https://weedmaps.com/deliveries/golden-state-canna-15
1695,Budee,contact83@budee.org,925-684-6774,"Visalia, California",Visalia,CA,www.budee.org,,https://weedmaps.com/deliveries/budee-4bedd996-d50e-43f6-8c71-7c086f1a1f76
1696,Ganjarunner,contact38@ganjarunner.com,256-285-8605,"Hanford, California",Hanford,CA,www.ganjarunner.com,,https://weedmaps.com/deliveries/ganjarunner-44
1697,Budee,contact84@budee.org,925-684-6774,"Hanford, California",Hanford,CA,www.budee.org,,https://weedmaps.com/deliveries/budee-2-25
1698,The Farmacy SB,info4@thefarmacysb.com,805-880-1207,"Montecito, California",Montecito,CA,www.thefarmacysb.com,,https://weedmaps.com/deliveries/the-farmacy-sb-2
1699,Budee,contact85@budee.org,925-732-9098,"Hanford, California",Hanford,CA,www.budee.org,,https://weedmaps.com/deliveries/budee-cd492352-8804-4bac-b274-c68c3e84b0a4
1700,Budee,contact86@budee.org,201-649-7718,"Fontana, California",Fontana,CA,www.budee.org,,https://weedmaps.com/deliveries/budee-23c82585-f053-4432-8657-7abb421ce35b
1701,CanEx Delivery,Info30@canexdelivery.com,310-574-2795,"Yucaipa, California",Yucaipa,CA,www.canexdelivery.com,,https://weedmaps.com/deliveries/canex-delivery-73
1702,Tropicanna Dispensary and Weed Delivery - Costa Mesa,tropicannadelivery9@gmail.com,714-701-8186,"Costa Mesa, California",Costa Mesa,CA,,,https://weedmaps.com/deliveries/tropicanna-delivery-costa-mesa
1703,Speedy Weedy Delivery,santaana11@myspeedyweedy.com,442-222-2228,"Costa Mesa, California",Costa Mesa,CA,www.myspeedyweedy.com,,https://weedmaps.com/deliveries/golden-juniper-delivery-8
1704,CAKE,orders8@getmecaked.com,949-358-8880,"Costa Mesa, California",Costa Mesa,CA,www.getmecaked.com,,https://weedmaps.com/deliveries/cake
1705,Hyperwolf - Costa Mesa,order34@hyperwolf.com,949-594-4569,"Costa Mesa, California",Costa Mesa,CA,www.hyperwolf.com,,https://weedmaps.com/deliveries/hyperwolf-costa-mesa
1706,Market Run,marketrundelivery10@gmail.com,714-801-9801,"Costa Mesa, California",Costa Mesa,CA,,,https://weedmaps.com/deliveries/market-run-costa-mesa
1707,Good Tree,support18@goodtreedelivery.com,562-315-8955,"Costa Mesa, California",Costa Mesa,CA,www.goodtreedelivery.com,,https://weedmaps.com/deliveries/good-tree-133
1708,Planet 13,OC3@planet13holdings.com,562-732-1313,"Costa Mesa, California",Costa Mesa,CA,www.planet13holdings.com,,https://weedmaps.com/deliveries/planet-13-6
1709,Pacific Coast Delivery,info2@shopaccessdelivery.com,714-598-6014,"Costa Mesa, California",Costa Mesa,CA,www.shopaccessdelivery.com,,https://weedmaps.com/deliveries/access-delivery-costa-mesa
1710,ASHE Society - Delivery,asheocteam2@gmail.com,714-836-5576,"Costa Mesa, California",Costa Mesa,CA,,,https://weedmaps.com/deliveries/ashe-2
1711,JADEROOM,oc12@jaderoom.com,949-480-8001,"Costa Mesa, California",Costa Mesa,CA,www.jaderoom.com,,https://weedmaps.com/deliveries/jaderoom-2
1712,CanEx Delivery,Info31@canexdelivery.com,310-574-2795,"Costa Mesa, California",Costa Mesa,CA,www.canexdelivery.com,,https://weedmaps.com/deliveries/canex-delivery-47
1713,Root 215 - Costa Mesa,root215delivery4@gmail.com,562-228-4408,"Costa Mesa, California",Costa Mesa,CA,,,https://weedmaps.com/deliveries/root-215
1714,Weden,wecare13@weden.com,800-226-6224,"Costa Mesa, California",Costa Mesa,CA,www.weden.com,,https://weedmaps.com/deliveries/weden-23
1715,GRASSDOOR,support25@grassdoor.com,747-666-8495,"Costa Mesa, California",Costa Mesa,CA,www.grassdoor.com,,https://weedmaps.com/deliveries/grassdoor-36
1716,Herban Delivery,info9@herban.deliv,415-366-5828,"Costa Mesa, California",Costa Mesa,CA,www.herban.deliv,,https://weedmaps.com/deliveries/herban-delivery-54
1717,Paris Cannabis Delivery - Costa Mesa,info1@pariscannabisco.com,714-417-2088,"Costa Mesa, California",Costa Mesa,CA,www.pariscannabisco.com,,https://weedmaps.com/deliveries/paris-cannabis-delivery-costa-mesa
1718,Cali Xpress,99oz24@calixpress.org,415-295-6999,"Costa Mesa, California",Costa Mesa,CA,www.calixpress.org,,https://weedmaps.com/deliveries/cali-xpress-8971
1719,GREEN CROSS DELIVERY,orders16@capitalcannabisdirect.com,949-335-1200,"Huntington Beach, California",Huntington Beach,CA,www.capitalcannabisdirect.com,,https://weedmaps.com/deliveries/green-cross-delivery-1222
1720,GREEN CROSS DELIVERY,orders17@capitalcannabisdirect.com,949-335-1200,"Huntington Beach, California",Huntington Beach,CA,www.capitalcannabisdirect.com,,https://weedmaps.com/deliveries/green-cross-delivery-1216
1721,Nug Avenue,orders15@nugave.com,626-408-8278,"Costa Mesa, California",Costa Mesa,CA,www.nugave.com,,https://weedmaps.com/deliveries/nug-avenue-44
1722,Budee,contact87@budee.org,925-684-6774,"costa mesa, California",costa mesa,CA,www.budee.org,,https://weedmaps.com/deliveries/budee-311
1723,Cali Xpress,99oz25@calixpress.org,415-295-6999,"Huntington Beach, California",Huntington Beach,CA,www.calixpress.org,,https://weedmaps.com/deliveries/cali-xpress-8928
1724,Casa Cannabis - Delivery,support5@casacannabis.com,657-339-0600,"Huntington Beach, California",Huntington Beach,CA,www.casacannabis.com,,https://weedmaps.com/deliveries/casa-cannabis-delivery-4
1725,Herban Delivery,info10@herban.deliv,415-366-5828,"Newport Beach, California",Newport Beach,CA,www.herban.deliv,,https://weedmaps.com/deliveries/herban-delivery-51
1726,CAKE,orders9@getmecaked.com,949-405-4130,"Newport Beach, California",Newport Beach,CA,www.getmecaked.com,,https://weedmaps.com/deliveries/clarity-california-cannabis-7
1727,The Medicine Woman,info3@themedicinewoman.com,855-869-6337,"Huntington Beach, California",Huntington Beach,CA,www.themedicinewoman.com,,https://weedmaps.com/deliveries/the-medicine-woman-13
1728,Erb Express,info10@erbexpress.com,213-590-4064,"Costa Mesa, California",Costa Mesa,CA,www.erbexpress.com,,https://weedmaps.com/deliveries/erb-express-costa-mesa
1729,People's (Costa Mesa),info4@peoplescali.com,714-582-3446,"Costa Mesa, California",Costa Mesa,CA,www.peoplescali.com,,https://weedmaps.com/deliveries/people-s-costa-mesa
1730,Paris Cannabis Delivery - Newport Beach,info2@pariscannabisco.com,714-417-2088,"Newport Beach, California",Newport Beach,CA,www.pariscannabisco.com,,https://weedmaps.com/deliveries/paris-cannabis-delivery-newport-beach
